id_datetime,invest_drug_rowid,term_type,terms
2020-09-21T16:21:40Z,3766,invest_idb_name Inside 1st Parentheses,OBLIMERSEN SODIUM
2020-09-21T16:21:40Z,3771,invest_idb_name,ENMD-2076
2020-09-21T16:21:40Z,3776,invest_idb_name,GD3-LACTONE-KLH 30MCG+QS21
2020-09-21T16:21:40Z,3776,invest_idb_name,GD3L-KLH/QS-21
2020-09-21T16:21:40Z,3778,invest_idb_name,T138067-SODIUM
2020-09-21T16:21:40Z,3778,invest_idb_name,T138067-SODIUM 100MG VIAL
2020-09-21T16:21:40Z,3779,invest_idb_name,GD3-LACTONE-KLH 30 MCG +QS21
2020-09-21T16:21:40Z,3779,invest_idb_name,GD3L-KLH/QS-21
2020-09-21T16:21:40Z,3780,invest_idb_name,PATUPILONE
2020-09-21T16:21:40Z,3780,invest_idb_name,PATUPILONE (EPO906)
2020-09-21T16:21:40Z,3780,invest_idb_name Front of 1st Parentheses,PATUPILONE
2020-09-21T16:21:40Z,3780,invest_idb_name Inside 1st Parentheses,EPO906
2020-09-21T16:21:40Z,3781,invest_idb_name,BSI-201
2020-09-21T16:21:40Z,3781,invest_idb_name,INIPARIB (BSI-201)
2020-09-21T16:21:40Z,3781,invest_idb_name Front of 1st Parentheses,INIPARIB
2020-09-21T16:21:40Z,3781,invest_idb_name Inside 1st Parentheses,BSI-201
2020-09-21T16:21:40Z,3785,invest_idb_name,BTX-A51
2020-09-21T16:21:40Z,3787,invest_idb_name,AZD9496
2020-09-21T16:21:40Z,3788,invest_idb_name,CPG 7909
2020-09-21T16:21:40Z,3788,invest_idb_name,CPG 7909 (10MG/ML)
2020-09-21T16:21:40Z,3788,invest_idb_name Front of 1st Parentheses,CPG 7909
2020-09-21T16:21:40Z,3788,invest_idb_name Inside 1st Parentheses,10MG/ML
2020-09-21T16:21:40Z,379,invest_idb_name,LOXO-292
2020-09-21T16:21:40Z,379,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,3790,invest_idb_name,INDIBULIN
2020-09-21T16:21:40Z,38,invest_idb_name,GLOBO-H-GM2-STN-TF-TN-KLH
2020-09-21T16:21:40Z,38,invest_idb_name,GLOBO-H-GM2-STN-TF-TN-KLH + QS-21
2020-09-21T16:21:40Z,380,invest_idb_name,MUC-1(33)-KLH 3MCG+QD21 100MCG
2020-09-21T16:21:40Z,380,invest_idb_name Front of 1st Parentheses,MUC-1
2020-09-21T16:21:40Z,380,invest_idb_name Behind 1st Parentheses,-KLH 3MCG+QD21 100MCG
2020-09-21T16:21:40Z,380,invest_idb_name,MUC-1 KLH
2020-09-21T16:21:40Z,3801,invest_idb_name,AMG 224
2020-09-21T16:21:40Z,3803,invest_idb_name,m 402 /necuparanib/placebo
2020-09-21T16:21:40Z,3803,invest_idb_name,NECUPARANIB
2020-09-21T16:21:40Z,3803,invest_idb_name,NECUPARANIB (M402)
2020-09-21T16:21:40Z,3803,invest_idb_name Front of 1st Parentheses,NECUPARANIB
2020-09-21T16:21:40Z,3805,invest_idb_name,TYROSINASE 500MCG+MONTANIDE
2020-09-21T16:21:40Z,3806,invest_idb_name,INTERLEUKIN-1REC
2020-09-21T16:21:40Z,3808,invest_idb_name,BMS-908662
2020-09-21T16:21:40Z,3813,invest_idb_name,DCC-2618
2020-09-21T16:21:40Z,3813,invest_idb_name,DCC-2618 Protocol 17-467
2020-09-21T16:21:40Z,3813,invest_idb_name,RIPRETINIB
2020-09-21T16:21:40Z,3815,invest_idb_name,SCH 717454
2020-09-21T16:21:40Z,3816,invest_idb_name,DCC-2618
2020-09-21T16:21:40Z,3816,invest_idb_name,DCC-2618 Protocol17-467
2020-09-21T16:21:40Z,3816,invest_idb_name,RIPRETINIB
2020-09-21T16:21:40Z,3818,invest_idb_name,LOXO-195
2020-09-21T16:21:40Z,3818,invest_idb_name,SELITRECTINIB (BAY 2731954/LOXO-195)
2020-09-21T16:21:40Z,3818,invest_idb_name Front of 1st Parentheses,SELITRECTINIB
2020-09-21T16:21:40Z,3818,invest_idb_name Inside 1st Parentheses,BAY 2731954/LOXO-195
2020-09-21T16:21:40Z,382,invest_idb_name,ABT-263
2020-09-21T16:21:40Z,382,invest_idb_name,NAVITOCLAX (ABT-263)
2020-09-21T16:21:40Z,382,invest_idb_name Front of 1st Parentheses,NAVITOCLAX
2020-09-21T16:21:40Z,382,invest_idb_name Inside 1st Parentheses,ABT-263
2020-09-21T16:21:40Z,3828,invest_idb_name,LEWIS-Y-KLH
2020-09-21T16:21:40Z,3828,invest_idb_name,LEWIS-Y-KLH 10MCG+QS21 100MCG
2020-09-21T16:21:40Z,383,invest_idb_name,A33 MOAB
2020-09-21T16:21:40Z,3830,invest_idb_name,MDX447
2020-09-21T16:21:40Z,3830,invest_idb_name,MDX-447 ANTIBODY
2020-09-21T16:21:40Z,3837,invest_idb_name,GM2-KLH
2020-09-21T16:21:40Z,3837,invest_idb_name,GM2-KLH 30MCG
2020-09-21T16:21:40Z,3838,invest_idb_name,GD3-LACTONE-KLH 30 MCG+QS 21
2020-09-21T16:21:40Z,3838,invest_idb_name,GD3L-KLH/QS-21
2020-09-21T16:21:40Z,3840,invest_idb_name,MUC-1 KLH
2020-09-21T16:21:40Z,3840,invest_idb_name,MUC-1-KLH + QS 21 100MCG
2020-09-21T16:21:40Z,3843,invest_idb_name,INCB039110
2020-09-21T16:21:40Z,3843,invest_idb_name,ITACITINIB SR (INCB039110)
2020-09-21T16:21:40Z,3843,invest_idb_name Front of 1st Parentheses,ITACITINIB SR
2020-09-21T16:21:40Z,3843,invest_idb_name Inside 1st Parentheses,INCB039110
2020-09-21T16:21:40Z,3844,invest_idb_name,LOXO-292
2020-09-21T16:21:40Z,3844,invest_idb_name,Loxo-292 80 mg 2 times a day
2020-09-21T16:21:40Z,3844,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,3845,invest_idb_name,AZD1775
2020-09-21T16:21:40Z,3845,invest_idb_name,AZD1775 100mg caps
2020-09-21T16:21:40Z,3848,invest_idb_name,A33 MOAB
2020-09-21T16:21:40Z,3858,invest_idb_name,GSK525762
2020-09-21T16:21:40Z,3862,invest_idb_name,REPOTRECTINIB (TPX-0005)
2020-09-21T16:21:40Z,3862,invest_idb_name Front of 1st Parentheses,REPOTRECTINIB
2020-09-21T16:21:40Z,3862,invest_idb_name Inside 1st Parentheses,TPX-0005
2020-09-21T16:21:40Z,3862,invest_idb_name,TPX-0005
2020-09-21T16:21:40Z,3864,invest_idb_name,BR55-2 MONOCLONAL AB
2020-09-21T16:21:40Z,3865,invest_idb_name,TLC D-99 DOXORUBICIN
2020-09-21T16:21:40Z,3867,invest_idb_name,ILX23-7553
2020-09-21T16:21:40Z,387,invest_idb_name,DEFACTINIB
2020-09-21T16:21:40Z,387,invest_idb_name,DEFACTINIB (VS-6063)
2020-09-21T16:21:40Z,387,invest_idb_name Front of 1st Parentheses,DEFACTINIB
2020-09-21T16:21:40Z,3870,invest_idb_name,GP100-TYR-JAV 100MCG/HSP70 200
2020-09-21T16:21:40Z,3870,invest_idb_name,TYROSINASE/GP100/HSP70
2020-09-21T16:21:40Z,3881,invest_idb_name,RO5045337 (R7112)
2020-09-21T16:21:40Z,3883,invest_idb_name,SCH 717454
2020-09-21T16:21:40Z,3889,invest_idb_name,SAR439859
2020-09-21T16:21:40Z,3892,invest_idb_name,FLUROTHYMIDINE (FLT) 0.5MG/ML
2020-09-21T16:21:40Z,3892,invest_idb_name Front of 1st Parentheses,FLUROTHYMIDINE
2020-09-21T16:21:40Z,3892,invest_idb_name Inside 1st Parentheses,FLT
2020-09-21T16:21:40Z,3892,invest_idb_name Behind 1st Parentheses,0.5MG/ML
2020-09-21T16:21:40Z,3896,invest_idb_name,BGB-290
2020-09-21T16:21:40Z,3897,invest_idb_name,TNO155
2020-09-21T16:21:40Z,39,invest_idb_name,HDM201
2020-09-21T16:21:40Z,39,invest_idb_name,HDM201 (NEW VARIANT 2)
2020-09-21T16:21:40Z,39,invest_idb_name Front of 1st Parentheses,HDM201
2020-09-21T16:21:40Z,39,invest_idb_name Inside 1st Parentheses,NEW VARIANT 2
2020-09-21T16:21:40Z,3901,invest_idb_name,HDM201
2020-09-21T16:21:40Z,3901,invest_idb_name,HDM201 (NEW VARIANT 2)
2020-09-21T16:21:40Z,3901,invest_idb_name Front of 1st Parentheses,HDM201
2020-09-21T16:21:40Z,3901,invest_idb_name Inside 1st Parentheses,NEW VARIANT 2
2020-09-21T16:21:40Z,3903,invest_idb_name,TRC105
2020-09-21T16:21:40Z,3905,invest_idb_name,MOTOLIMOD (VTX-2337)
2020-09-21T16:21:40Z,3905,invest_idb_name Front of 1st Parentheses,MOTOLIMOD
2020-09-21T16:21:40Z,3905,invest_idb_name Inside 1st Parentheses,VTX-2337
2020-09-21T16:21:40Z,3905,invest_idb_name,VTX-2337
2020-09-21T16:21:40Z,3906,invest_idb_name,RO7198457-B
2020-09-21T16:21:40Z,3908,invest_idb_name,SAR245409
2020-09-21T16:21:40Z,3908,invest_idb_name,"VOXTALISIB (SAR245409, XL765)"
2020-09-21T16:21:40Z,3908,invest_idb_name Front of 1st Parentheses,VOXTALISIB
2020-09-21T16:21:40Z,3908,invest_idb_name Inside 1st Parentheses,SAR245409
2020-09-21T16:21:40Z,3909,invest_idb_name,QAX576
2020-09-21T16:21:40Z,3910,invest_idb_name,BGB-290
2020-09-21T16:21:40Z,3915,invest_idb_name,POLY-ICLC
2020-09-21T16:21:40Z,3918,invest_idb_name,3F8 MOAB
2020-09-21T16:21:40Z,3919,invest_idb_name,3F8 MOAB
2020-09-21T16:21:40Z,3924,invest_idb_name,DS-3201b
2020-09-21T16:21:40Z,3924,invest_idb_name,DS-3201B
2020-09-21T16:21:40Z,3932,invest_idb_name,GDC-9545
2020-09-21T16:21:40Z,3933,invest_idb_name,GDC-0032
2020-09-21T16:21:40Z,3933,invest_idb_name,TASELISIB (GDC-0032)
2020-09-21T16:21:40Z,3933,invest_idb_name Front of 1st Parentheses,TASELISIB
2020-09-21T16:21:40Z,3933,invest_idb_name Inside 1st Parentheses,GDC-0032
2020-09-21T16:21:40Z,3934,invest_idb_name,SEVITERONEL (VT-464)
2020-09-21T16:21:40Z,3934,invest_idb_name Front of 1st Parentheses,SEVITERONEL
2020-09-21T16:21:40Z,3934,invest_idb_name,Seviteronel (VT-464)
2020-09-21T16:21:40Z,3934,invest_idb_name Front of 1st Parentheses,Seviteronel
2020-09-21T16:21:40Z,3935,invest_idb_name,LCL161
2020-09-21T16:21:40Z,3936,invest_idb_name,ITACITINIB
2020-09-21T16:21:40Z,3936,invest_idb_name,ITACITINIB SR (INCB039110)
2020-09-21T16:21:40Z,3936,invest_idb_name Front of 1st Parentheses,ITACITINIB SR
2020-09-21T16:21:40Z,3936,invest_idb_name Inside 1st Parentheses,INCB039110
2020-09-21T16:21:40Z,3937,invest_idb_name,GDC -9545
2020-09-21T16:21:40Z,3937,invest_idb_name,GDC-9545
2020-09-21T16:21:40Z,3939,invest_idb_name,GD2-LACTONE/KLH 3MCG+QS21 100M
2020-09-21T16:21:40Z,3939,invest_idb_name,GD2L-KLH/QS-21
2020-09-21T16:21:40Z,394,invest_idb_name,DOLASTATIN-10
2020-09-21T16:21:40Z,394,invest_idb_name,DOLASTATIN-10 200MCG/ML INJ
2020-09-21T16:21:40Z,3940,invest_idb_name,GM2/GD2L/GD3L-KLH
2020-09-21T16:21:40Z,3940,invest_idb_name,GM2/GD2L/GD3L-KLH Conj 30 mcg each
2020-09-21T16:21:40Z,3941,invest_idb_name,ABT-263
2020-09-21T16:21:40Z,3941,invest_idb_name,ABT-263 25 mg/mL Solution in Oral Syringe
2020-09-21T16:21:40Z,3941,invest_idb_name,NAVITOCLAX (ABT-263)
2020-09-21T16:21:40Z,3941,invest_idb_name Front of 1st Parentheses,NAVITOCLAX
2020-09-21T16:21:40Z,3941,invest_idb_name Inside 1st Parentheses,ABT-263
2020-09-21T16:21:40Z,3942,invest_idb_name,TAS-120
2020-09-21T16:21:40Z,3943,invest_idb_name,SURUFATINIB
2020-09-21T16:21:40Z,3943,invest_idb_name,SURUFATINIB (HMPL-012)
2020-09-21T16:21:40Z,3943,invest_idb_name Front of 1st Parentheses,SURUFATINIB
2020-09-21T16:21:40Z,3943,invest_idb_name Inside 1st Parentheses,HMPL-012
2020-09-21T16:21:40Z,3945,invest_idb_name,BEC-2KLH2.5MG + BCG 3 X 10-6
2020-09-21T16:21:40Z,3945,invest_idb_name,BEC2-KLH/BCG
2020-09-21T16:21:40Z,3951,invest_idb_name,VOLOCIXIMAB
2020-09-21T16:21:40Z,3956,invest_idb_name,BR96-DOXORUBICIN
2020-09-21T16:21:40Z,3956,invest_idb_name,BR-96-DOXORUBICIN(BMS182248-01
2020-09-21T16:21:40Z,3957,invest_idb_name,HSP-70
2020-09-21T16:21:40Z,3957,invest_idb_name,HSP-70 COMPLEXES
2020-09-21T16:21:40Z,3959,invest_idb_name,MUC-1 KLH
2020-09-21T16:21:40Z,3959,invest_idb_name,MUC-1-KLH 100MCG/0.5CC QS-21
2020-09-21T16:21:40Z,3962,invest_idb_name,ARQ 092
2020-09-21T16:21:40Z,3964,invest_idb_name,INTERLEUKIN-1REC
2020-09-21T16:21:40Z,3964,invest_idb_name,INTERLEUKIN-1 RECEPTOR 500MCG
2020-09-21T16:21:40Z,3965,invest_idb_name,KSA-KLH
2020-09-21T16:21:40Z,3965,invest_idb_name,KSA-KLH 30MCG INJ.
2020-09-21T16:21:40Z,3973,invest_idb_name,TASELISIB
2020-09-21T16:21:40Z,3973,invest_idb_name,TASELISIB (GDC-0032)
2020-09-21T16:21:40Z,3973,invest_idb_name Front of 1st Parentheses,TASELISIB
2020-09-21T16:21:40Z,3973,invest_idb_name Inside 1st Parentheses,GDC-0032
2020-09-21T16:21:40Z,3973,invest_idb_name,Taselisib/ Placebo
2020-09-21T16:21:40Z,3975,invest_idb_name,HUANGLIAN
2020-09-21T16:21:40Z,3977,invest_idb_name,PYROXAMIDE
2020-09-21T16:21:40Z,3977,invest_idb_name,PYROXAMIDE 2.5MG/ML INJ.
2020-09-21T16:21:40Z,3983,invest_idb_name,BSI-201
2020-09-21T16:21:40Z,3983,invest_idb_name,INIPARIB (BSI-201)
2020-09-21T16:21:40Z,3983,invest_idb_name Front of 1st Parentheses,INIPARIB
2020-09-21T16:21:40Z,3983,invest_idb_name Inside 1st Parentheses,BSI-201
2020-09-21T16:21:40Z,3985,invest_idb_name,TASELISIB
2020-09-21T16:21:40Z,3985,invest_idb_name,TASELISIB (GDC-0032)
2020-09-21T16:21:40Z,3985,invest_idb_name Front of 1st Parentheses,TASELISIB
2020-09-21T16:21:40Z,3985,invest_idb_name Inside 1st Parentheses,GDC-0032
2020-09-21T16:21:40Z,3986,invest_idb_name,BAY 1895344
2020-09-21T16:21:40Z,399,invest_idb_name,A33 MOAB
2020-09-21T16:21:40Z,399,invest_idb_name,MONOCLONAL-A33 ANTIBODY
2020-09-21T16:21:40Z,3992,invest_idb_name,ONC201
2020-09-21T16:21:40Z,3992,invest_idb_name,ONC201-5
2020-09-21T16:21:40Z,3993,invest_idb_name,RIVOCERANIB
2020-09-21T16:21:40Z,3993,invest_idb_name,rivoceranib
2020-09-21T16:21:40Z,3999,invest_idb_name,LY353381 10MG
2020-09-21T16:21:40Z,40,invest_idb_name,ZOLBETUXIMAB
2020-09-21T16:21:40Z,40,invest_idb_name,ZOLBETUXIMAB (IMAB362)
2020-09-21T16:21:40Z,40,invest_idb_name Front of 1st Parentheses,ZOLBETUXIMAB
2020-09-21T16:21:40Z,40,invest_idb_name Inside 1st Parentheses,IMAB362
2020-09-21T16:21:40Z,400,invest_idb_name,Loxo
2020-09-21T16:21:40Z,400,invest_idb_name,LOXO-305
2020-09-21T16:21:40Z,4003,invest_idb_name,PRINOMASTAT
2020-09-21T16:21:40Z,4003,invest_idb_name,PRINOMASTAT (AG-3340)
2020-09-21T16:21:40Z,4003,invest_idb_name Front of 1st Parentheses,PRINOMASTAT
2020-09-21T16:21:40Z,4003,invest_idb_name,PRINOMASTAT OR PLACEBO
2020-09-21T16:21:40Z,4006,invest_idb_name,MUC-1(33)-KLH 3MCG +QS21 100UG
2020-09-21T16:21:40Z,4006,invest_idb_name Front of 1st Parentheses,MUC-1
2020-09-21T16:21:40Z,4006,invest_idb_name Behind 1st Parentheses,-KLH 3MCG +QS21 100UG
2020-09-21T16:21:40Z,4006,invest_idb_name,MUC-1 KLH/QS-21
2020-09-21T16:21:40Z,4012,invest_idb_name,TLK286
2020-09-21T16:21:40Z,4014,invest_idb_name,CARBOXYAMIDOTRIAZOLE
2020-09-21T16:21:40Z,4014,invest_idb_name,CARBOXYAMIDOTRIAZOLE OROTATE (CTO)
2020-09-21T16:21:40Z,4014,invest_idb_name Front of 1st Parentheses,CARBOXYAMIDOTRIAZOLE OROTATE
2020-09-21T16:21:40Z,4014,invest_idb_name Inside 1st Parentheses,CTO
2020-09-21T16:21:40Z,4015,invest_idb_name,BAY 2402234
2020-09-21T16:21:40Z,4020,invest_idb_name,MELARSOPROL
2020-09-21T16:21:40Z,4023,invest_idb_name,4-HYDROPEROXY-CYCLOPHOSPHAMIDE
2020-09-21T16:21:40Z,4026,invest_idb_name,GD3-KLH
2020-09-21T16:21:40Z,4029,invest_idb_name,HU M195
2020-09-21T16:21:40Z,4029,invest_idb_name,"LINTUZUMAB (HU M195, SGN-33)"
2020-09-21T16:21:40Z,4029,invest_idb_name Front of 1st Parentheses,LINTUZUMAB
2020-09-21T16:21:40Z,4029,invest_idb_name Inside 1st Parentheses,HU M195
2020-09-21T16:21:40Z,4029,invest_idb_name Inside 1st Parentheses,SGN-33
2020-09-21T16:21:40Z,4033,invest_idb_name,AMG-386
2020-09-21T16:21:40Z,4033,invest_idb_name,TREBANANIB (AMG-386)
2020-09-21T16:21:40Z,4033,invest_idb_name Front of 1st Parentheses,TREBANANIB
2020-09-21T16:21:40Z,4033,invest_idb_name Inside 1st Parentheses,AMG-386
2020-09-21T16:21:40Z,4042,invest_idb_name,GD2L/GD3L-KLH Conj. 30 mcg Each
2020-09-21T16:21:40Z,4042,invest_idb_name,GD2L-KLH + GD3L-KLH
2020-09-21T16:21:40Z,4045,invest_idb_name,SAR245409
2020-09-21T16:21:40Z,4045,invest_idb_name,"VOXTALISIB (SAR245409, XL765)"
2020-09-21T16:21:40Z,4045,invest_idb_name Front of 1st Parentheses,VOXTALISIB
2020-09-21T16:21:40Z,4045,invest_idb_name Inside 1st Parentheses,SAR245409
2020-09-21T16:21:40Z,4048,invest_idb_name,EPZ-5676
2020-09-21T16:21:40Z,4048,invest_idb_name,PINOMETOSTAT (EPZ-5676)
2020-09-21T16:21:40Z,4048,invest_idb_name Front of 1st Parentheses,PINOMETOSTAT
2020-09-21T16:21:40Z,4048,invest_idb_name Inside 1st Parentheses,EPZ-5676
2020-09-21T16:21:40Z,4049,invest_idb_name,LOXO-195
2020-09-21T16:21:40Z,4049,invest_idb_name,SELITRECTINIB (BAY 2731954/LOXO-195)
2020-09-21T16:21:40Z,4049,invest_idb_name Front of 1st Parentheses,SELITRECTINIB
2020-09-21T16:21:40Z,4049,invest_idb_name Inside 1st Parentheses,BAY 2731954/LOXO-195
2020-09-21T16:21:40Z,4062,invest_idb_name,ALRN-6924
2020-09-21T16:21:40Z,4069,invest_idb_name,ARQ 501
2020-09-21T16:21:40Z,407,invest_idb_name,VISTUSERTIB
2020-09-21T16:21:40Z,407,invest_idb_name,VISTUSERTIB (AZD2014)
2020-09-21T16:21:40Z,407,invest_idb_name Front of 1st Parentheses,VISTUSERTIB
2020-09-21T16:21:40Z,407,invest_idb_name Inside 1st Parentheses,AZD2014
2020-09-21T16:21:40Z,4076,invest_idb_name,ZEN003694
2020-09-21T16:21:40Z,4076,invest_idb_name,Zen003694
2020-09-21T16:21:40Z,4082,invest_idb_name,ALTIRATINIB
2020-09-21T16:21:40Z,4082,invest_idb_name,ALTIRATINIB (DCC-2701)
2020-09-21T16:21:40Z,4082,invest_idb_name Front of 1st Parentheses,ALTIRATINIB
2020-09-21T16:21:40Z,4082,invest_idb_name Inside 1st Parentheses,DCC-2701
2020-09-21T16:21:40Z,4084,invest_idb_name,PLX9486
2020-09-21T16:21:40Z,4084,invest_idb_name,PLX9486 Protocol 15-155
2020-09-21T16:21:40Z,4085,invest_idb_name,LOXO-292
2020-09-21T16:21:40Z,4085,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,4092,invest_idb_name,"CNF 2024 (BIIB021, CF1983)"
2020-09-21T16:21:40Z,4092,invest_idb_name Front of 1st Parentheses,CNF 2024
2020-09-21T16:21:40Z,4092,invest_idb_name Inside 1st Parentheses,BIIB021
2020-09-21T16:21:40Z,4095,invest_idb_name,JNJ-64052781
2020-09-21T16:21:40Z,4099,invest_idb_name,EPACADOSTAT
2020-09-21T16:21:40Z,4099,invest_idb_name,Epacadostat 100 mg (Protocol 17-508)
2020-09-21T16:21:40Z,4099,invest_idb_name Front of 1st Parentheses,Epacadostat 100 mg
2020-09-21T16:21:40Z,4099,invest_idb_name Inside 1st Parentheses,Protocol 17-508
2020-09-21T16:21:40Z,4099,invest_idb_name,EPACADOSTAT (INCB024360)
2020-09-21T16:21:40Z,4099,invest_idb_name Front of 1st Parentheses,EPACADOSTAT
2020-09-21T16:21:40Z,4099,invest_idb_name Inside 1st Parentheses,INCB024360
2020-09-21T16:21:40Z,41,invest_idb_name,KTN3379
2020-09-21T16:21:40Z,4100,invest_idb_name,DEFACTINIB (VS-6063)
2020-09-21T16:21:40Z,4100,invest_idb_name Front of 1st Parentheses,DEFACTINIB
2020-09-21T16:21:40Z,4101,invest_idb_name,DX8951F
2020-09-21T16:21:40Z,4101,invest_idb_name,DX8951F (EXATECAN)
2020-09-21T16:21:40Z,4101,invest_idb_name Front of 1st Parentheses,DX8951F
2020-09-21T16:21:40Z,4101,invest_idb_name Inside 1st Parentheses,EXATECAN
2020-09-21T16:21:40Z,4106,invest_idb_name,HU3S193
2020-09-21T16:21:40Z,4106,invest_idb_name,HU-3S193
2020-09-21T16:21:40Z,4108,invest_idb_name,LOXO-292
2020-09-21T16:21:40Z,4108,invest_idb_name,SELPERCATINIB
2020-09-21T16:21:40Z,4109,invest_idb_name,IM862 0.7ML/PACKAGE
2020-09-21T16:21:40Z,4112,invest_idb_name,tucatinib
2020-09-21T16:21:40Z,4112,invest_idb_name,TUCATINIB
2020-09-21T16:21:40Z,4115,invest_idb_name,RXDX-105
2020-09-21T16:21:40Z,4119,invest_idb_name,Capmatinib
2020-09-21T16:21:40Z,4119,invest_idb_name,CAPMATINIB
2020-09-21T16:21:40Z,4119,invest_idb_name,INC280
2020-09-21T16:21:40Z,4120,invest_idb_name,HEAT SHOCK PROTEIN
2020-09-21T16:21:40Z,4120,invest_idb_name,HSPPC-96 (HEAT SHOCK PROTEIN)
2020-09-21T16:21:40Z,4120,invest_idb_name Front of 1st Parentheses,HSPPC-96
2020-09-21T16:21:40Z,4120,invest_idb_name Inside 1st Parentheses,HEAT SHOCK PROTEIN
2020-09-21T16:21:40Z,4121,invest_idb_name,TASELISIB
2020-09-21T16:21:40Z,4121,invest_idb_name,TASELISIB (GDC-0032)
2020-09-21T16:21:40Z,4121,invest_idb_name Front of 1st Parentheses,TASELISIB
2020-09-21T16:21:40Z,4121,invest_idb_name Inside 1st Parentheses,GDC-0032
2020-09-21T16:21:40Z,4121,invest_idb_name,Taselisib/placebo
2020-09-21T16:21:40Z,4124,invest_idb_name,LOXO-195
2020-09-21T16:21:40Z,4124,invest_idb_name,SELITRECTINIB (BAY 2731954/LOXO-195)
2020-09-21T16:21:40Z,4124,invest_idb_name Front of 1st Parentheses,SELITRECTINIB
2020-09-21T16:21:40Z,4124,invest_idb_name Inside 1st Parentheses,BAY 2731954/LOXO-195
2020-09-21T16:21:40Z,4125,invest_idb_name,BEC2
2020-09-21T16:21:40Z,4125,invest_idb_name,IN MELANOMA
2020-09-21T16:21:40Z,4127,invest_idb_name,GLOBO-H 30 MCG
2020-09-21T16:21:40Z,4127,invest_idb_name,GLOBO H-KLH
2020-09-21T16:21:40Z,4128,invest_idb_name,DS-3201B
2020-09-21T16:21:40Z,4130,invest_idb_name,IPI-549
2020-09-21T16:21:40Z,4130,invest_idb_name,ipi-549
2020-09-21T16:21:40Z,4132,invest_idb_name,CT53518 (TANDUTINIB)
2020-09-21T16:21:40Z,4132,invest_idb_name Inside 1st Parentheses,TANDUTINIB
2020-09-21T16:21:40Z,4132,invest_idb_name,"NF-CT53518 SULFATE CAPS,100MG"
2020-09-21T16:21:40Z,4137,invest_idb_name,TEPOTINIB
2020-09-21T16:21:40Z,4137,invest_idb_name,TEPOTINIB (MSC2156119J)
2020-09-21T16:21:40Z,4137,invest_idb_name Front of 1st Parentheses,TEPOTINIB
2020-09-21T16:21:40Z,4137,invest_idb_name Inside 1st Parentheses,MSC2156119J
2020-09-21T16:21:40Z,4141,invest_idb_name,AZD6094
2020-09-21T16:21:40Z,4141,invest_idb_name,SAVOLITINIB (AZD6094)
2020-09-21T16:21:40Z,4141,invest_idb_name Front of 1st Parentheses,SAVOLITINIB
2020-09-21T16:21:40Z,4141,invest_idb_name Inside 1st Parentheses,AZD6094
2020-09-21T16:21:40Z,4142,invest_idb_name,INDOXIMOD
2020-09-21T16:21:40Z,4145,invest_idb_name,SGN-75
2020-09-21T16:21:40Z,4147,invest_idb_name,CML VAX 6
2020-09-21T16:21:40Z,4147,invest_idb_name,CMLVAX VACCINE
2020-09-21T16:21:40Z,415,invest_idb_name,ABT-263
2020-09-21T16:21:40Z,415,invest_idb_name,ABT-263 Solution in Oral Syringe
2020-09-21T16:21:40Z,415,invest_idb_name,NAVITOCLAX (ABT-263)
2020-09-21T16:21:40Z,415,invest_idb_name Front of 1st Parentheses,NAVITOCLAX
2020-09-21T16:21:40Z,415,invest_idb_name Inside 1st Parentheses,ABT-263
2020-09-21T16:21:40Z,4152,invest_idb_name,ALN-VSP02
2020-09-21T16:21:40Z,4155,invest_idb_name,ASP8273
2020-09-21T16:21:40Z,4155,invest_idb_name,ASP8273 100mg
2020-09-21T16:21:40Z,4160,invest_idb_name,SNS-062
2020-09-21T16:21:40Z,4162,invest_idb_name,COL-3
2020-09-21T16:21:40Z,4163,invest_idb_name,REPOTRECTINIB (TPX-0005)
2020-09-21T16:21:40Z,4163,invest_idb_name Front of 1st Parentheses,REPOTRECTINIB
2020-09-21T16:21:40Z,4163,invest_idb_name Inside 1st Parentheses,TPX-0005
2020-09-21T16:21:40Z,4163,invest_idb_name,TPX-0005
2020-09-21T16:21:40Z,4164,invest_idb_name,TASELISIB
2020-09-21T16:21:40Z,4164,invest_idb_name,TASELISIB (GDC-0032)
2020-09-21T16:21:40Z,4164,invest_idb_name Front of 1st Parentheses,TASELISIB
2020-09-21T16:21:40Z,4164,invest_idb_name Inside 1st Parentheses,GDC-0032
2020-09-21T16:21:40Z,4164,invest_idb_name,taselisib (GDC-0032) 2 mg tabs (IRB13-149)
2020-09-21T16:21:40Z,4164,invest_idb_name Front of 1st Parentheses,taselisib
2020-09-21T16:21:40Z,4164,invest_idb_name Behind 1st Parentheses,2 mg tabs (IRB13-149)
2020-09-21T16:21:40Z,4169,invest_idb_name,LEWIS-Y-KLH
2020-09-21T16:21:40Z,4169,invest_idb_name,LEWIS-Y-KLH30MCG+QS21 100MCG
2020-09-21T16:21:40Z,4170,invest_idb_name,XOMAZYME
2020-09-21T16:21:40Z,4179,invest_idb_name,3F8 MOAB
2020-09-21T16:21:40Z,418,invest_idb_name,QS-DG
2020-09-21T16:21:40Z,4181,invest_idb_name,ENMD-2076
2020-09-21T16:21:40Z,4182,invest_idb_name,AZD8055
