scrape_datetime,rn_url,concept_synonym_type,concept_synonym_name
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,L 643341
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Lecedil
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Logos
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Major heartburn relief
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Mensoma
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Midefam
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,MK 208
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,MK-208
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Mosul
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Motiax
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Muclox
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Mylanta AR
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,N-Sulfamoyl-3-((2-guanidinothiazol-4-yl)methylthio)propionamide
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Neocidine
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Nevofam
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Notidin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Novo-Famotidine
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Nu-Famotidine
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Nulceran
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Nulcerin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Panalba
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcid
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcid AC
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcid AC (geltab)
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcid preservative free
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcid preservative free in plastic container
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcid RPD
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcidac
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcidin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcidin Rapitab
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcidina
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepcidine
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepdif
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepdine
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepdul
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepfamin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Peptan
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Peptidin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Peptifam
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Pepzan
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Purifam
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Quamatel
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Quamtel
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Renapepsa
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Restadin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Rogasti
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Rubacina
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Sedanium-R
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Sigafam
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Supertidine
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Tairal
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Tamin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Tipodex
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Topcid
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulcatif
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulceprax
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulcofam
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulfagel
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulfam
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulfamid
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulfinol
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Ulgarine
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,UNII-5QZO15J2Z8
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Vagostal
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Weimok
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Whitidin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,Yamarin
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,YM 11170
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Synonyms,YM-11170
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Systematic Names,"Propanimidamide, 3-(((2-((aminoiminomethyl)amino)-4-thiazolyl)methyl)thio)-N-(aminosulfonyl)-"
2020-09-15 18:35:46,https://chem.nlm.nih.gov/chemidplus/rn/76824-35-6,Systematic Names,"Propanimidamide, N'-(aminosulfonyl)-3-(((2-((diaminomethylene)amino)-4-thiazolyl)methyl)thio)-"
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Name of Substance,Cyproterone
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Name of Substance,Cyproterone [INN:BAN]
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,MeSH Heading,Cyproterone
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,"6-Chlor-delta(sup 6)-1,2-alpha-methylen-17-alpha-hydroxyprogesteron"
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,"6-Chlor-delta(sup 6)-1,2-alpha-methylen-17-alpha-hydroxyprogesteron [German]"
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Androcur
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,BAY 94-8367
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,BAY94-8367
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Ciproterona
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Ciproterona [INN-Spanish]
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Ciproterone
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Ciproterone [DCIT]
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Cyproteron
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Cyproterone
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Cyproteronum
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,Cyproteronum [INN-Latin]
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,SH 80881
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Synonyms,UNII-E61Q31EK2F
2020-09-15 18:35:54,https://chem.nlm.nih.gov/chemidplus/rn/2098-66-0,Systematic Name,"3'H-Cyclopropa(1,2)pregna-1,4,6-triene-3,20-dione, 6-chloro-1-beta,2-beta-dihydro-17-hydroxy-"
2020-09-15 18:36:01,https://chem.nlm.nih.gov/chemidplus/rn/1151760-94-9,Name of Substance,Belagenpumatucel L
2020-09-15 18:36:01,https://chem.nlm.nih.gov/chemidplus/rn/1151760-94-9,Synonyms,Belagenpumatucel L
2020-09-15 18:36:01,https://chem.nlm.nih.gov/chemidplus/rn/1151760-94-9,Synonyms,Belagenpumatucel-L vaccine
2020-09-15 18:36:01,https://chem.nlm.nih.gov/chemidplus/rn/1151760-94-9,Synonyms,Lucanix
2020-09-15 18:36:01,https://chem.nlm.nih.gov/chemidplus/rn/1151760-94-9,Systematic Name,Belagenpumatucel-L
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Name of Substance,Baclofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Name of Substance,Baclofen [USAN:USP:INN:BAN:JAN]
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,MeSH Heading,Baclofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,(+-)-Baclofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,4-Amino-3-(4-chlorophenyl)butyric acid
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Apo-Baclofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Atrofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Ba 34647
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,"Ba-34,647"
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Ba-34647
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclofene
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclofene [INN-French]
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclofeno
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclofeno [INN-Spanish]
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclofenum
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclofenum [INN-Latin]
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Baclon
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,beta-(4-Chlorophenyl)gaba
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,beta-(Aminomethyl)-4-chlorobenzenepropanoic acid
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,beta-(Aminomethyl)-p-chlorohydrocinnamic acid
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,beta-(p-Chlorophenyl)-gamma-aminobutyric acid
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,BRN 2104494
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,C 34647Ba
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,CCRIS 3722
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,"Ciba 34,647-Ba"
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,DL-4-Amino-3-p-chlorophenylbutanoic acid
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,DL-Baclofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,EINECS 214-486-9
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Gabalon
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Gablofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,gamma-Amino-beta-(p-chlorophenyl)butyric acid
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,IPX 056
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,IPX056
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Kemstro
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Lioresal
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,Lioresal Intrathecal
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Synonyms,UNII-H789N3FKE8
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Systematic Names,Baclofen
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Systematic Names,"Benzenepropanoic acid, beta-(aminomethyl)-4-chloro-"
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Systematic Names,"Benzenepropanoic acid, beta-(aminomethyl)-4-chloro-(9CI)"
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Systematic Names,"Butanoic acid, 4-amino-3-(4-chlorophenyl)-"
2020-09-15 18:36:06,https://chem.nlm.nih.gov/chemidplus/rn/1134-47-0,Systematic Names,"Hydrocinnamic acid, beta-(aminomethyl)-p-chloro-"
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Name of Substance,Octreotide pamoate [USAN]
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Synonyms,D-Phenylalanyl-L-cysteinyl-L-phenylalanyl-D-tryptophyl-L-lysyl-L-threonyl-L-cysteinyl-L-threoninol cyclic (2-7)-disulfide pamoate (1:1) (salt)
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Synonyms,"D-Phenylalanyl-L-cysteinyl-L-phenylalanyl-D-tryptophyl-L-lysyl-L-threonyl-N-((1R,2R)-2-hydroxy-1-(hydroxymethyl)propyl)-L-cysteinamide cyclic (2-7)-disulfide 4,4'-methylenebis(3-hydroxy-2-naphthoate) (1:1) (salt)"
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Synonyms,"L-Cysteinamide, D-phenylalanyl-L-cysteinyl-L-phenylalanyl-D-tryptophyl-L-lysyl-L-threonyl-N-(2-hydroxy-1-(hydroxymethyl)propyl)-, cyclic (2-7)-disulfide (R-(R*,R*))-, 4,4'-methylenebis(3-hydroxy-2-naphthalenecarboxylate) (1:1) (salt)"
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Synonyms,Octreotide pamoate
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Synonyms,SMS 201-995 pa
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Synonyms,SMS pa
2020-09-15 18:36:12,https://chem.nlm.nih.gov/chemidplus/rn/135467-16-2,Synonyms,UNII-MWH8YQ1AIO
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Name of Substance,Abciximab
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Name of Substance,Abciximab [USAN:INN:BAN]
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,MeSH Heading,Abciximab
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Synonyms,Abciximab
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Synonyms,c7E3
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Synonyms,HSDB 8179
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Synonyms,"Immunoglobulin G1 (human-mouse monoclonal c7E3 clone p7E3VHhCgamma1 Fab fragment anti-human glycoprotein IIb/IIIa receptor), disulfide with human-mouse monoclonal c7E3 clone p7E3VkappahCkappa light chain. Molecular weight is approximately 47,600 daltons"
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Synonyms,"Immunoglobulin G1, (human-mouse monoclonal c7E3 clone p7E3VHhCgamma1 Fab fragment anti-human glycoprotein IIb/IIIa receptor), disulfide with human-mouse monoclonal c7E3 clone p7E3VkappahCkappa light chain"
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Synonyms,ReoPro
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Synonyms,UNII-X85G7936GV
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,ENTA
2020-09-15 18:36:27,https://chem.nlm.nih.gov/chemidplus/rn/143653-53-6,Systematic Name,"Immunoglobulin G, (human-mouse monoclonal c7E3 clone p7E3V(sub H)hC(sub gamma4) Fab fragment anti-human glycoprotein IIbIIIa receptor), disulfide with human-mouse monoclonal c7E3 clone p7E3V(sub kappa)hC(sub kappa) light chain"
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Name of Substance,Perflunafene [INN:BAN]
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Name of Substance,Perfluorodecalin
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,3-05-00-00249 (Beilstein Handbook Reference)
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,BRN 2067113
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,EINECS 206-192-4
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,F-DC
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,"Naphthalene, octadecafluorodecahydro-"
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,NSC 97066
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Octadecafluorodecahydronaphthalene
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Perflunafene
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Perflunafeno
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Perflunafeno [Spanish]
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Perflunafenum
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Perflunafenum [Latin]
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Perfluorodecahydronaphthalene
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,Perfluorodecalin
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,PFD
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,PP 5
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Synonyms,UNII-54A06VV62N
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Systematic Names,"Naphthalene, 1,1,2,2,3,3,4,4,4a,5,5,6,6,7,7,8,8,8a-octadecafluorodecahydro-"
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Systematic Names,"Naphthalene, decahydrooctadecafluoro-"
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Systematic Names,"Naphthalene, octadecafluorodecahydro-"
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Systematic Names,Octadecafluorodecahydronaphthalene
2020-09-15 18:36:34,https://chem.nlm.nih.gov/chemidplus/rn/306-94-5,Systematic Names,Perflunafene
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Name of Substance,Norethindrone acetate [USP]
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,MeSH Heading,Norethindrone acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,(17-alpha)-17-(Acetyloxy)-19-norpregn-4-en-20-yn-3-one
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,(17-alpha)-Norethindrone acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-Acetoxy-19-nor-17-alpha-pregn-4-en-20-yn-3-one
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-Acetoxy-19-nor-17alpha-pregn-4-en-20-yn-3-one
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-Acetyloxy(17-alpha)-19-norpregn-4-estren-17-beta-ol-acetate-3-one
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-alpha-Ethinyl-19-nortestosterone acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-alpha-Ethinyl-19-nortestosterone-17-beta-acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-alpha-Ethynyl-17-beta-acetoxy-19-norandrost-4-en-3-one
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-alpha-Ethynyl-17-hydroxyestr-4-en-3-one acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-alpha-Ethynyl-19-nortestosterone acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-Hydroxy-19-nor-17-alpha-pregn-4-en-20-yn-3-one acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17-Hydroxy-19-nor-17alpha-pregn-4-en-20-yn-3-one acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17alpha-Ethinyl-19-nortestosterone 17beta-acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17alpha-Ethinyl-19-nortestosterone-17beta-acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17alpha-Ethynyl-17-hydroxyestr-4-en-3-one acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17alpha-Ethynyl-17beta-acetoxy-19-norandrost-4-en-3-one
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17alpha-Ethynyl-19-nortestosterone acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17beta-Acetoxy-19-nor-17alpha-pregn-4-en-20-yn-3-one
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,17beta-Hydroxy-19-nor-17alpha-pregn-4-en-20-yn-3-one acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,"19-nor-17alpha-Pregn-4-en-20-yn-3-one, 17-acetoxy-"
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,19-Norethindrone acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,19-Norethisterone acetate
2020-09-15 18:36:40,https://chem.nlm.nih.gov/chemidplus/rn/51-98-9,Synonyms,19-Norethynyltestosterone acetate
