scrape_datetime,resource_agency,resource_link,rn_url
2020-09-17T22:52:03Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=Neostigmine,https://chem.nlm.nih.gov/chemidplus/rn/59-99-4
2020-09-17T22:52:03Z,Wikipedia,http://en.wikipedia.org/wiki/Neostigmine,https://chem.nlm.nih.gov/chemidplus/rn/59-99-4
2020-09-17T22:52:03Z,NA,http://www.google.com/search?q=%22ALWKGYPQUAPLQC-UHFFFAOYSA-N%22,https://chem.nlm.nih.gov/chemidplus/rn/59-99-4
2020-09-17T22:52:25Z,LiverTox,https://www.ncbi.nlm.nih.gov/books/n/livertox/Transplant_Drugs,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=ALEMTUZUMAB+OR+campath,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,DailyMed,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,DailyMed Mob,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,DrugPortal,https://druginfo.nlm.nih.gov/drugportal/rn/216503-57-0,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,HSDB,https://pubchem.ncbi.nlm.nih.gov/source/hsdb/8177,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,HSDB Mob,https://pubchem.ncbi.nlm.nih.gov/source/hsdb/8177,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,LactMed,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM892,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,LactMed Mob,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM892,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,MedlinePlusAll,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,MedlinePlusAll Mob,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,MedlinePlusDrug,https://www.nlm.nih.gov/medlineplus/druginfo/meds/a608053.html,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,MedlinePlusDrug Mob,http://m.medlineplus.gov/druginfo/meds/a608053.html,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,MeSH Heading,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=216503-57-0,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,PubMed AIDS,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=AIDS&term=Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,TOXLINE,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22216503-57-0%22+OR+%22%22+OR+Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,TOXLINE Mob,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22216503-57-0%22+OR+%22%22+OR+Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,DrugBank,http://www.drugbank.ca/drugs/DB00087,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,DrugDigest,https://host1.medcohealth.com/medco/consumer/ehealth/druginfo/dldruglist.jsp?dlsearch.jsp&accessLink=CategorySearchClass&drugname=Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,Drugs@FDA,https://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.SearchAction&SearchType=BasicSearch&SearchTerm=ALEMTUZUMAB,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,eChemPortal,https://www.echemportal.org/echemportal/substancesearch/substancesearch_execute.action?numberType=CAS&number=216503-57-0&allParticipants=true,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,EMA,http://www.ema.europa.eu/ema/index.jsp?curl=pages/includes/medicines/medicines_landing_page.jsp&quickSearch=alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,EPA ACToR,https://actor.epa.gov/actor/chemical.xhtml?casrn=216503-57-0,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,FDA SRS,https://fdasis.nlm.nih.gov/srs/unii/3A189DH42V,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,USA.gov,https://search.usa.gov/search?utf8=?&m=false&affiliate=usagov&query=ALEMTUZUMAB+OR+campath,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=ALEMTUZUMAB+OR+campath,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:25Z,Wikipedia,http://en.wikipedia.org/wiki/Alemtuzumab,https://chem.nlm.nih.gov/chemidplus/rn/216503-57-0
2020-09-17T22:52:35Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=177Lu-DOTA0-Tyr3-Octreotate,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,DailyMed,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=LUTETIUM%20LU%20177%20DOTATATE,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,DailyMed Mob,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=LUTETIUM%20LU%20177%20DOTATATE,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,DrugPortal,https://druginfo.nlm.nih.gov/drugportal/rn/437608-50-9,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,LactMed,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM1369,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,LactMed Mob,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM1369,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=(177lutetium-DOTA(O)Tyr3)octreotate,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=437608-50-9,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=%22(177lutetium-DOTA(O)Tyr3)octreotate%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=%22(177lutetium-DOTA(O)Tyr3)octreotate%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=%22(177lutetium-DOTA(O)Tyr3)octreotate%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=%22(177lutetium-DOTA(O)Tyr3)octreotate%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22(177lutetium-DOTA(O)Tyr3)octreotate%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,TOXLINE,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22437608-50-9%22+OR+%22%22+OR+%22%20177lutetium-DOTA%20O%20Tyr3%20octreotate%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,TOXLINE Mob,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%22437608-50-9%22+OR+%22%22+OR+%22%20177lutetium-DOTA%20O%20Tyr3%20octreotate%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,CTD,http://ctdbase.org/detail.go?type=chem&acc=C000608228,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,Drugs@FDA,https://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.SearchAction&SearchType=BasicSearch&SearchTerm=LUTETIUM%20LU%20177%20DOTATATE,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,EPA CompTox,https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=437608-50-9,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,FDA SRS,https://fdasis.nlm.nih.gov/srs/unii/AE221IM3BB,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,USA.gov,https://search.usa.gov/search?utf8=?&m=false&affiliate=usagov&query=(177lutetium-DOTA(O)Tyr3)octreotate,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=(177lutetium-DOTA(O)Tyr3)octreotate,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,Wikipedia,http://en.wikipedia.org/wiki/lutetium,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:35Z,NA,http://www.google.com/search?q=%22MXDPZUIOZWKRAA-PRDSJKGBSA-K%22,https://chem.nlm.nih.gov/chemidplus/rn/437608-50-9
2020-09-17T22:52:37Z,CCRIS,https://pubchem.ncbi.nlm.nih.gov/substance/?source=CCRIS&sourceid=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,DailyMed,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,DailyMed Mob,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,DART,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=DART&term=%2255-98-1%22+,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,DrugPortal,https://druginfo.nlm.nih.gov/drugportal/rn/55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,EMIC,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/r?dbs+toxline:@and+@term+@rn+55-98-1+@term+@org+EMIC,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,GENETOX,https://pubchem.ncbi.nlm.nih.gov/substance/?source=gene-tox&sourceid=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,HSDB,https://pubchem.ncbi.nlm.nih.gov/source/hsdb/7605,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,HSDB Mob,https://pubchem.ncbi.nlm.nih.gov/source/hsdb/7605,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,LactMed,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM37,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,LactMed Mob,https://www.ncbi.nlm.nih.gov/books/n/lactmed/LM37,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,LiverTox,https://www.ncbi.nlm.nih.gov/books/n/livertox/Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,MedlinePlusAll,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,MedlinePlusAll Mob,https://vsearch.nlm.nih.gov/vivisimo/cgi-bin/query-meta?v:project=medlineplus&x=44&y=10&query=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,MedlinePlusDrug,https://www.nlm.nih.gov/medlineplus/druginfo/meds/a682248.html,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,MedlinePlusDrug Mob,http://m.medlineplus.gov/druginfo/meds/a682248.html,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,MeSH Heading,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,Pillbox,https://pillbox.nlm.nih.gov/pillimage/search_results.php?submit=Search&splid=&getingredient=Busulfan#results,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=Busulfan+OR+55-98-1+[rn],https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=Busulfan+OR+55-98-1+[rn],https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PubMed AIDS,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=AIDS&term=Busulfan+OR+55-98-1+[rn],https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=Busulfan+OR+55-98-1+[rn],https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=Busulfan+OR+55-98-1+[rn],https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,RTECS,https://www.cdc.gov/niosh/rtecs/default.html,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,TOXLINE,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%2255-98-1%22+OR+%22Busulfan%22+,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,TOXLINE Mob,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=Toxicology&term=%2255-98-1%22+OR+%22Busulfan%22+,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,CA65,http://oehha.ca.gov/proposition-65/proposition-65-list,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,DSL,https://pollution-waste.canada.ca/substances-search/Substance/DisplaySubstanceDetails?Id=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,IARC,http://monographs.iarc.fr/ENG/Monographs/suppl7/Suppl7.pdf,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,MA,http://www.mass.gov/lwd/labor-standards/massachusetts-workplace-safety-and-health-program/chemical-right-to-know-.html,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,NTPA,https://ntp.niehs.nih.gov/ntp/roc/content/profiles/ButanediolDimethanesulfonate.pdf,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PA,http://www.openrecords.pa.gov/,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,CAMEO,https://m.cameochemicals.noaa.gov/chemical/20718,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,ChEBI,http://www.ebi.ac.uk/chebi/searchFreeText.do?searchString=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,CTD,http://ctdbase.org/detail.go?type=chem&acc=D002066,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,DrugBank,http://www.drugbank.ca/drugs/DB01008,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,DrugDigest,https://host1.medcohealth.com/medco/consumer/ehealth/druginfo/dldruglist.jsp?dlsearch.jsp&accessLink=CategorySearchClass&drugname=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,Drugs@FDA,https://www.accessdata.fda.gov/scripts/cder/drugsatfda/index.cfm?fuseaction=Search.SearchAction&SearchType=BasicSearch&SearchTerm=BUSULFAN,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,eChemPortal,https://www.echemportal.org/echemportal/substancesearch/substancesearch_execute.action?numberType=CAS&number=55-98-1&allParticipants=true,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,EINECS,https://echa.europa.eu/substance-information/-/substanceinfo/100.000.228,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,EMA,http://www.ema.europa.eu/ema/index.jsp?curl=pages/includes/medicines/medicines_landing_page.jsp&quickSearch=busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,EPA ACToR,https://actor.epa.gov/actor/chemical.xhtml?casrn=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,EPA CompTox,https://comptox.epa.gov/dashboard/dsstoxdb/results?utf8=%E2%9C%93&search=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,EPA Envirofacts,http://www.epa.gov/enviro/html/emci/chemref/55981.html,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,EPA SRS,https://iaspub.epa.gov/sor_internet/registry/substreg/searchandretrieve/advancedsearch/externalSearch.do?p_type=CASNO&p_value=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,FDA SRS,https://fdasis.nlm.nih.gov/srs/unii/G1LN9045DK,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,NIAID ChemDB,https://chemdb.niaid.nih.gov/CompoundDetails.aspx?cas_no=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,NTP DBS,https://tools.niehs.nih.gov/ntp_tox/index.cfm?fuseaction=ntpsearch.searchresults&searchterm=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,PestName,http://www.alanwood.net/pesticides/busulfan.html,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,SRC DATALOG,http://esc.syrres.com/scripts/CASdlcgi.exe?CASNUM=55-98-1,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,USA.gov,https://search.usa.gov/search?utf8=?&m=false&affiliate=usagov&query=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,USA.gov Mob,https://search.usa.gov/search?utf8=?&m=true&affiliate=usagov&query=Busulfan,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:37Z,NA,http://www.google.com/search?q=%22COVZYZSDYWQREU-UHFFFAOYSA-N%22,https://chem.nlm.nih.gov/chemidplus/rn/55-98-1
2020-09-17T22:52:44Z,CCRIS,https://pubchem.ncbi.nlm.nih.gov/substance/?source=CCRIS&sourceid=57-85-2,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,ClinicalTrials.gov,https://clinicaltrials.gov/search/intervention=testosterone,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,DailyMed,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=testosterone,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,DailyMed Mob,https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=testosterone,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,DART,https://www.ncbi.nlm.nih.gov/pubmed?cmd_current=Limits&pmfilter_Subsets=DART&term=%2257-85-2%22+,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,DrugPortal,https://druginfo.nlm.nih.gov/drugportal/rn/57-85-2,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,EMIC,https://toxnet.nlm.nih.gov/cgi-bin/sis/search/r?dbs+toxline:@and+@term+@rn+57-85-2+@term+@org+EMIC,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,GENETOX,https://pubchem.ncbi.nlm.nih.gov/substance/?source=gene-tox&sourceid=57-85-2,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,MeSH,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Testosterone+Propionate,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,MeSH Heading,https://meshb.nlm.nih.gov/#/fieldSearch?searchInField=allTerms&sort=&size=20&searchType=exactMatch&searchMethod=FullWord&q=Testosterone+propionate,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,Pillbox,https://pillbox.nlm.nih.gov/pillimage/search_results.php?submit=Search&splid=&getingredient=Testosterone#results,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,PubChem,https://pubchem.ncbi.nlm.nih.gov/#query=57-85-2,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,PubMed,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&term=Testosterone+Propionate+OR+57-85-2+[rn],https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,PubMed Mob,https://www.ncbi.nlm.nih.gov/m/pubmed/?term=Testosterone+Propionate+OR+57-85-2+[rn],https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,PubMed AIDS,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=AIDS&term=Testosterone+Propionate+OR+57-85-2+[rn],https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,PubMed Cancer,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Cancer&term=Testosterone+Propionate+OR+57-85-2+[rn],https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,PubMed Central,https://www.ncbi.nlm.nih.gov/entrez/query.fcgi?cmd=search&db=PMC&term=Testosterone,https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
2020-09-17T22:52:44Z,PubMed Toxicology,https://www.ncbi.nlm.nih.gov/sites/entrez?cmd=search&db=pubmed&cmd_current=Limits&pmfilter_Subsets=Toxicology&term=Testosterone+Propionate+OR+57-85-2+[rn],https://chem.nlm.nih.gov/chemidplus/rn/57-85-2
